regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,32,29,0.9062,4.0,2048,2048,4096,16384,15232,44182.834,47411.447,44315.045,0.0409
mixed,32,29,0.9062,4.0,2048,4096,128,512,476,6979.989,7106.511,7030.253,0.3973
mixed,32,29,0.9062,4.0,2048,4096,256,1024,952,7595.519,7667.504,7559.465,-0.5009
mixed,32,29,0.9062,4.0,2048,4096,512,2048,1904,8646.835,8822.901,8644.179,-0.0151
mixed,32,29,0.9062,4.0,2048,4096,1024,4096,3808,12538.082,13395.488,12763.231,0.2626
mixed,32,29,0.9062,4.0,2048,4096,2048,8192,7616,23681.817,25427.639,23704.851,0.0132
mixed,32,29,0.9062,4.0,2048,4096,4096,16384,15232,45346.828,48292.62,45272.068,-0.0254
mixed,32,29,0.9062,4.0,2048,8192,128,512,476,11334.396,11481.278,11452.411,0.8035
mixed,32,29,0.9062,4.0,2048,8192,256,1024,952,11922.586,11828.155,11734.622,
mixed,32,29,0.9062,4.0,2048,8192,512,2048,1904,12771.395,13051.105,12929.508,0.5653
mixed,32,29,0.9062,4.0,2048,8192,1024,4096,3808,16074.724,16792.553,16289.609,0.2994
mixed,32,29,0.9062,4.0,2048,8192,2048,8192,7616,25433.141,27104.099,25876.283,0.2652
mixed,32,29,0.9062,4.0,2048,8192,4096,16384,15232,47051.707,50734.422,47543.774,0.1336
pure,64,1,0.0156,4.0,0,0,128,512,134,282.271,831.714,285.664,0.0062
pure,64,1,0.0156,4.0,0,0,256,1024,268,478.081,1537.286,500.227,0.0209
pure,64,1,0.0156,4.0,0,0,512,2048,536,848.002,2928.936,907.552,0.0286
pure,64,1,0.0156,4.0,0,0,1024,4096,1072,1572.677,5773.614,1709.895,0.0327
pure,64,1,0.0156,4.0,0,0,2048,8192,2144,3047.944,11466.99,3311.205,0.0313
pure,64,1,0.0156,4.0,0,0,4096,16384,4288,6013.647,22924.714,6503.919,0.029
mixed,64,1,0.0156,4.0,16,0,128,512,134,737.887,2720.294,745.632,0.0039
mixed,64,1,0.0156,4.0,16,0,256,1024,268,1384.227,5290.252,1414.084,0.0076
mixed,64,1,0.0156,4.0,16,0,512,2048,536,2822.823,10723.353,2958.984,0.0172
mixed,64,1,0.0156,4.0,16,0,1024,4096,1072,5555.535,21322.074,5808.207,0.016
mixed,64,1,0.0156,4.0,16,0,2048,8192,2144,11251.994,43341.518,11652.338,0.0125
mixed,64,1,0.0156,4.0,16,0,4096,16384,4288,22676.346,87205.881,23240.76,0.0087
mixed,64,1,0.0156,4.0,16,512,128,512,134,772.004,2759.112,766.177,-0.0029
mixed,64,1,0.0156,4.0,16,512,256,1024,268,1446.499,5437.612,1496.323,0.0125
mixed,64,1,0.0156,4.0,16,512,512,2048,536,2844.041,10849.627,2989.768,0.0182
mixed,64,1,0.0156,4.0,16,512,1024,4096,1072,5697.934,21639.956,5912.944,0.0135
mixed,64,1,0.0156,4.0,16,512,2048,8192,2144,11400.189,43548.324,11754.589,0.011
mixed,64,1,0.0156,4.0,16,512,4096,16384,4288,22828.485,87305.995,23285.599,0.0071
mixed,64,1,0.0156,4.0,16,1024,128,512,134,832.739,2844.075,823.906,-0.0044
mixed,64,1,0.0156,4.0,16,1024,256,1024,268,1532.099,5419.564,1565.927,0.0087
mixed,64,1,0.0156,4.0,16,1024,512,2048,536,2946.12,10866.013,3041.288,0.012
mixed,64,1,0.0156,4.0,16,1024,1024,4096,1072,5652.685,21725.787,5940.813,0.0179
mixed,64,1,0.0156,4.0,16,1024,2048,8192,2144,11409.853,43552.467,11783.101,0.0116
mixed,64,1,0.0156,4.0,16,1024,4096,16384,4288,22845.521,87192.577,23390.33,0.0085
mixed,64,1,0.0156,4.0,16,2048,128,512,134,938.914,2992.324,933.347,-0.0027
mixed,64,1,0.0156,4.0,16,2048,256,1024,268,1699.427,5550.99,1735.783,0.0094
mixed,64,1,0.0156,4.0,16,2048,512,2048,536,3089.702,10918.845,3136.329,0.006
mixed,64,1,0.0156,4.0,16,2048,1024,4096,1072,5801.997,21876.792,6003.842,0.0126
mixed,64,1,0.0156,4.0,16,2048,2048,8192,2144,11497.519,43619.895,11832.411,0.0104
mixed,64,1,0.0156,4.0,16,2048,4096,16384,4288,22772.281,87468.181,23497.691,0.0112
mixed,64,1,0.0156,4.0,16,4096,128,512,134,1157.603,3294.953,1157.603,0.0
mixed,64,1,0.0156,4.0,16,4096,256,1024,268,2009.635,5926.801,2002.987,-0.0017
mixed,64,1,0.0156,4.0,16,4096,512,2048,536,3400.809,11152.445,3427.69,0.0035
mixed,64,1,0.0156,4.0,16,4096,1024,4096,1072,6129.264,21746.491,6190.512,0.0039
mixed,64,1,0.0156,4.0,16,4096,2048,8192,2144,11698.144,43742.924,12006.978,0.0096
mixed,64,1,0.0156,4.0,16,4096,4096,16384,4288,23029.559,87550.612,23741.98,0.011
mixed,64,1,0.0156,4.0,16,8192,128,512,134,1611.523,3856.297,1615.206,0.0016
mixed,64,1,0.0156,4.0,16,8192,256,1024,268,2475.912,6490.481,2490.665,0.0037
mixed,64,1,0.0156,4.0,16,8192,512,2048,536,3918.571,11822.717,3981.383,0.0079
mixed,64,1,0.0156,4.0,16,8192,1024,4096,1072,6736.914,22293.543,6753.843,0.0011
mixed,64,1,0.0156,4.0,16,8192,2048,8192,2144,12302.05,44035.205,12376.908,0.0024
mixed,64,1,0.0156,4.0,16,8192,4096,16384,4288,23463.448,87835.537,24024.318,0.0087
mixed,64,1,0.0156,4.0,32,0,128,512,134,741.731,2737.159,745.442,0.0019
mixed,64,1,0.0156,4.0,32,0,256,1024,268,1380.387,5258.606,1421.86,0.0107
mixed,64,1,0.0156,4.0,32,0,512,2048,536,2847.849,10760.804,2950.154,0.0129
mixed,64,1,0.0156,4.0,32,0,1024,4096,1072,5548.209,21553.789,5825.617,0.0173
mixed,64,1,0.0156,4.0,32,0,2048,8192,2144,11216.025,43259.685,11628.124,0.0129
mixed,64,1,0.0156,4.0,32,0,4096,16384,4288,22660.062,87172.41,23132.031,0.0073
mixed,64,1,0.0156,4.0,32,512,128,512,134,768.867,2766.599,763.97,-0.0025
mixed,64,1,0.0156,4.0,32,512,256,1024,268,1444.226,5430.826,1465.926,0.0054
mixed,64,1,0.0156,4.0,32,512,512,2048,536,2876.263,10864.76,2977.294,0.0126
mixed,64,1,0.0156,4.0,32,512,1024,4096,1072,5698.508,21658.642,5917.741,0.0137
mixed,64,1,0.0156,4.0,32,512,2048,8192,2144,11375.039,43476.31,11721.048,0.0108
mixed,64,1,0.0156,4.0,32,512,4096,16384,4288,22832.378,87376.804,23282.924,0.007
mixed,64,1,0.0156,4.0,32,1024,128,512,134,825.442,2833.671,820.45,-0.0025
mixed,64,1,0.0156,4.0,32,1024,256,1024,268,1526.98,5387.116,1545.826,0.0049
mixed,64,1,0.0156,4.0,32,1024,512,2048,536,2920.903,10911.669,3045.638,0.0156
mixed,64,1,0.0156,4.0,32,1024,1024,4096,1072,5681.291,21771.153,5930.097,0.0155
mixed,64,1,0.0156,4.0,32,1024,2048,8192,2144,11405.438,43540.237,11789.242,0.0119
mixed,64,1,0.0156,4.0,32,1024,4096,16384,4288,22827.734,87402.026,23347.855,0.0081
mixed,64,1,0.0156,4.0,32,2048,128,512,134,939.427,3004.71,932.034,-0.0036
mixed,64,1,0.0156,4.0,32,2048,256,1024,268,1713.541,5513.098,1703.395,-0.0027
mixed,64,1,0.0156,4.0,32,2048,512,2048,536,3099.78,10918.615,3149.029,0.0063
mixed,64,1,0.0156,4.0,32,2048,1024,4096,1072,5782.031,22134.615,6018.799,0.0145
mixed,64,1,0.0156,4.0,32,2048,2048,8192,2144,11458.779,43758.357,11815.809,0.0111
mixed,64,1,0.0156,4.0,32,2048,4096,16384,4288,22832.661,87376.902,23480.311,0.01
mixed,64,1,0.0156,4.0,32,4096,128,512,134,1153.122,3307.983,1158.37,0.0024
mixed,64,1,0.0156,4.0,32,4096,256,1024,268,1995.94,5925.357,2017.477,0.0055
mixed,64,1,0.0156,4.0,32,4096,512,2048,536,3386.473,11161.952,3447.593,0.0079
mixed,64,1,0.0156,4.0,32,4096,1024,4096,1072,6136.171,21835.998,6197.101,0.0039
mixed,64,1,0.0156,4.0,32,4096,2048,8192,2144,11670.715,43909.631,12029.051,0.0111
mixed,64,1,0.0156,4.0,32,4096,4096,16384,4288,23028.564,87458.157,23578.546,0.0085
mixed,64,1,0.0156,4.0,32,8192,128,512,134,1608.451,3834.728,1617.092,0.0039
mixed,64,1,0.0156,4.0,32,8192,256,1024,268,2451.531,6457.655,2481.506,0.0075
mixed,64,1,0.0156,4.0,32,8192,512,2048,536,3912.551,11826.267,3977.096,0.0082
mixed,64,1,0.0156,4.0,32,8192,1024,4096,1072,6730.863,22303.034,6778.07,0.003
mixed,64,1,0.0156,4.0,32,8192,2048,8192,2144,12312.723,44267.531,12339.712,0.0008
mixed,64,1,0.0156,4.0,32,8192,4096,16384,4288,23494.868,87783.88,24038.996,0.0085
mixed,64,1,0.0156,4.0,64,0,128,512,134,742.337,2743.27,749.025,0.0033
mixed,64,1,0.0156,4.0,64,0,256,1024,268,1387.235,5301.516,1455.874,0.0175
mixed,64,1,0.0156,4.0,64,0,512,2048,536,2838.533,10736.315,2963.718,0.0159
mixed,64,1,0.0156,4.0,64,0,1024,4096,1072,5545.645,21561.841,5816.714,0.0169
mixed,64,1,0.0156,4.0,64,0,2048,8192,2144,11224.344,43493.622,11602.331,0.0117
mixed,64,1,0.0156,4.0,64,0,4096,16384,4288,22750.523,87184.446,23159.071,0.0063
mixed,64,1,0.0156,4.0,64,512,128,512,134,772.418,2757.03,767.428,-0.0025
mixed,64,1,0.0156,4.0,64,512,256,1024,268,1462.982,5444.968,1499.65,0.0092
mixed,64,1,0.0156,4.0,64,512,512,2048,536,2883.973,10878.901,3001.19,0.0147
mixed,64,1,0.0156,4.0,64,512,1024,4096,1072,5706.948,21758.681,5899.851,0.012
mixed,64,1,0.0156,4.0,64,512,2048,8192,2144,11413.947,43462.174,11751.772,0.0105
mixed,64,1,0.0156,4.0,64,512,4096,16384,4288,22876.074,86878.256,23386.208,0.008
mixed,64,1,0.0156,4.0,64,1024,128,512,134,835.236,2836.293,827.618,-0.0038
mixed,64,1,0.0156,4.0,64,1024,256,1024,268,1550.916,5413.2,1546.819,-0.0011
mixed,64,1,0.0156,4.0,64,1024,512,2048,536,2939.814,10949.981,3070.631,0.0163
mixed,64,1,0.0156,4.0,64,1024,1024,4096,1072,5694.86,21812.019,5917.326,0.0138
mixed,64,1,0.0156,4.0,64,1024,2048,8192,2144,11460.829,43744.646,11775.487,0.0097
mixed,64,1,0.0156,4.0,64,1024,4096,16384,4288,22859.258,87177.128,23415.712,0.0087
mixed,64,1,0.0156,4.0,64,2048,128,512,134,943.363,3010.854,937.09,-0.003
mixed,64,1,0.0156,4.0,64,2048,256,1024,268,1701.987,5537.546,1725.539,0.0061
mixed,64,1,0.0156,4.0,64,2048,512,2048,536,3120.712,10990.494,3147.334,0.0034
mixed,64,1,0.0156,4.0,64,2048,1024,4096,1072,5803.306,21845.886,6025.017,0.0138
mixed,64,1,0.0156,4.0,64,2048,2048,8192,2144,11485.02,43677.797,11804.115,0.0099
mixed,64,1,0.0156,4.0,64,2048,4096,16384,4288,22809.494,87403.54,23601.436,0.0123
mixed,64,1,0.0156,4.0,64,4096,128,512,134,1158.147,3316.968,1160.61,0.0011
mixed,64,1,0.0156,4.0,64,4096,256,1024,268,2017.606,5918.19,2016.869,-0.0002
mixed,64,1,0.0156,4.0,64,4096,512,2048,536,3395.431,11189.246,3442.759,0.0061
mixed,64,1,0.0156,4.0,64,4096,1024,4096,1072,6168.049,21918.3,6186.798,0.0012
mixed,64,1,0.0156,4.0,64,4096,2048,8192,2144,11703.576,44004.581,12005.822,0.0094
mixed,64,1,0.0156,4.0,64,4096,4096,16384,4288,23128.723,87431.56,23553.317,0.0066
mixed,64,1,0.0156,4.0,64,8192,128,512,134,1634.79,3839.431,1612.101,-0.0103
mixed,64,1,0.0156,4.0,64,8192,256,1024,268,2448.038,6511.925,2511.37,0.0156
mixed,64,1,0.0156,4.0,64,8192,512,2048,536,3929.8,11832.699,3997.157,0.0085
mixed,64,1,0.0156,4.0,64,8192,1024,4096,1072,6758.009,22369.62,6761.116,0.0002
mixed,64,1,0.0156,4.0,64,8192,2048,8192,2144,12331.671,44306.085,12385.897,0.0017
mixed,64,1,0.0156,4.0,64,8192,4096,16384,4288,23598.095,87692.079,23960.909,0.0057
mixed,64,1,0.0156,4.0,128,0,128,512,134,781.474,2827.656,787.044,0.0027
mixed,64,1,0.0156,4.0,128,0,256,1024,268,1455.012,5371.277,1498.147,0.011
mixed,64,1,0.0156,4.0,128,0,512,2048,536,2937.192,10863.708,3031.621,0.0119
mixed,64,1,0.0156,4.0,128,0,1024,4096,1072,5668.463,21814.11,5906.509,0.0147
mixed,64,1,0.0156,4.0,128,0,2048,8192,2144,11371.321,43631.962,11715.006,0.0107
mixed,64,1,0.0156,4.0,128,0,4096,16384,4288,22767.484,87237.882,23430.507,0.0103
mixed,64,1,0.0156,4.0,128,512,128,512,134,823.362,2850.95,820.101,-0.0016
mixed,64,1,0.0156,4.0,128,512,256,1024,268,1517.54,5546.029,1563.492,0.0114
mixed,64,1,0.0156,4.0,128,512,512,2048,536,2969.061,10984.823,3048.708,0.0099
mixed,64,1,0.0156,4.0,128,512,1024,4096,1072,5813.015,21899.73,5979.088,0.0103
mixed,64,1,0.0156,4.0,128,512,2048,8192,2144,11513.046,43731.064,11811.772,0.0093
mixed,64,1,0.0156,4.0,128,512,4096,16384,4288,22968.372,87441.297,23627.59,0.0102
mixed,64,1,0.0156,4.0,128,1024,128,512,134,892.771,2927.942,890.817,-0.001
mixed,64,1,0.0156,4.0,128,1024,256,1024,268,1603.33,5530.987,1602.372,-0.0002
mixed,64,1,0.0156,4.0,128,1024,512,2048,536,3027.528,11046.459,3124.902,0.0121
mixed,64,1,0.0156,4.0,128,1024,1024,4096,1072,5759.852,21882.754,6010.553,0.0155
mixed,64,1,0.0156,4.0,128,1024,2048,8192,2144,11543.264,43784.44,11905.699,0.0112
mixed,64,1,0.0156,4.0,128,1024,4096,16384,4288,22990.529,87493.228,23641.241,0.0101
mixed,64,1,0.0156,4.0,128,2048,128,512,134,1028.129,3074.792,1025.954,-0.0011
mixed,64,1,0.0156,4.0,128,2048,256,1024,268,1772.101,5679.985,1786.534,0.0037
mixed,64,1,0.0156,4.0,128,2048,512,2048,536,3176.363,11027.871,3207.014,0.0039
mixed,64,1,0.0156,4.0,128,2048,1024,4096,1072,5914.697,21934.181,6079.472,0.0103
mixed,64,1,0.0156,4.0,128,2048,2048,8192,2144,11549.884,43832.031,11899.873,0.0108
mixed,64,1,0.0156,4.0,128,2048,4096,16384,4288,22981.303,87612.461,23664.993,0.0106
mixed,64,1,0.0156,4.0,128,4096,128,512,134,1295.363,3374.504,1289.953,-0.0026
mixed,64,1,0.0156,4.0,128,4096,256,1024,268,2087.302,6017.9,2097.446,0.0026
mixed,64,1,0.0156,4.0,128,4096,512,2048,536,3467.208,11289.307,3510.219,0.0055
mixed,64,1,0.0156,4.0,128,4096,1024,4096,1072,6237.134,22182.595,6275.697,0.0024
mixed,64,1,0.0156,4.0,128,4096,2048,8192,2144,11779.295,43966.859,12108.35,0.0102
mixed,64,1,0.0156,4.0,128,4096,4096,16384,4288,23198.47,87682.419,23799.393,0.0093
mixed,64,1,0.0156,4.0,128,8192,128,512,134,1829.605,3932.554,1801.894,-0.0132
mixed,64,1,0.0156,4.0,128,8192,256,1024,268,2561.51,6579.474,2573.447,0.003
mixed,64,1,0.0156,4.0,128,8192,512,2048,536,4008.108,11936.223,4079.177,0.009
mixed,64,1,0.0156,4.0,128,8192,1024,4096,1072,6828.189,22571.105,6888.469,0.0038
mixed,64,1,0.0156,4.0,128,8192,2048,8192,2144,12403.609,44361.764,12428.93,0.0008
mixed,64,1,0.0156,4.0,128,8192,4096,16384,4288,23551.868,88064.406,24104.485,0.0086
mixed,64,1,0.0156,4.0,256,0,128,512,134,870.434,2902.887,877.568,0.0035
mixed,64,1,0.0156,4.0,256,0,256,1024,268,1525.348,5610.227,1550.884,0.0063
mixed,64,1,0.0156,4.0,256,0,512,2048,536,3018.377,10991.004,3099.914,0.0102
mixed,64,1,0.0156,4.0,256,0,1024,4096,1072,5870.835,21749.765,6046.449,0.0111
mixed,64,1,0.0156,4.0,256,0,2048,8192,2144,11589.651,43602.345,11861.191,0.0085
mixed,64,1,0.0156,4.0,256,0,4096,16384,4288,23049.251,87380.105,23517.444,0.0073
mixed,64,1,0.0156,4.0,256,512,128,512,134,951.396,2939.943,952.835,0.0007
mixed,64,1,0.0156,4.0,256,512,256,1024,268,1574.597,5660.274,1632.612,0.0142
mixed,64,1,0.0156,4.0,256,512,512,2048,536,3041.736,11152.803,3137.095,0.0118
mixed,64,1,0.0156,4.0,256,512,1024,4096,1072,5920.847,22030.309,6063.15,0.0088
mixed,64,1,0.0156,4.0,256,512,2048,8192,2144,11687.707,44012.58,11976.575,0.0089
mixed,64,1,0.0156,4.0,256,512,4096,16384,4288,23121.712,87746.818,23681.535,0.0087
mixed,64,1,0.0156,4.0,256,1024,128,512,134,1051.78,2995.178,1049.86,-0.001
mixed,64,1,0.0156,4.0,256,1024,256,1024,268,1669.284,5651.032,1662.662,-0.0017
mixed,64,1,0.0156,4.0,256,1024,512,2048,536,3100.169,11200.7,3185.192,0.0105
mixed,64,1,0.0156,4.0,256,1024,1024,4096,1072,5911.549,22098.751,6101.746,0.0117
mixed,64,1,0.0156,4.0,256,1024,2048,8192,2144,11713.849,44103.592,12026.534,0.0097
mixed,64,1,0.0156,4.0,256,1024,4096,16384,4288,23184.737,87815.666,23745.192,0.0087
mixed,64,1,0.0156,4.0,256,2048,128,512,134,1245.413,3144.615,1249.124,0.002
mixed,64,1,0.0156,4.0,256,2048,256,1024,268,1831.491,5788.683,1841.859,0.0026
mixed,64,1,0.0156,4.0,256,2048,512,2048,536,3251.337,11192.995,3266.341,0.0019
mixed,64,1,0.0156,4.0,256,2048,1024,4096,1072,6036.913,22188.413,6200.242,0.0101
mixed,64,1,0.0156,4.0,256,2048,2048,8192,2144,11754.143,44237.855,11999.2,0.0075
mixed,64,1,0.0156,4.0,256,2048,4096,16384,4288,23233.279,87958.12,23845.771,0.0095
mixed,64,1,0.0156,4.0,256,4096,128,512,134,1627.684,3455.661,1622.883,-0.0026
mixed,64,1,0.0156,4.0,256,4096,256,1024,268,2152.901,6104.466,2161.253,0.0021
mixed,64,1,0.0156,4.0,256,4096,512,2048,536,3568.595,11466.12,3592.011,0.003
mixed,64,1,0.0156,4.0,256,4096,1024,4096,1072,6348.69,22165.723,6368.753,0.0013
mixed,64,1,0.0156,4.0,256,4096,2048,8192,2144,11956.366,44412.202,12238.181,0.0087
mixed,64,1,0.0156,4.0,256,4096,4096,16384,4288,23395.718,88280.484,23980.389,0.009
mixed,64,1,0.0156,4.0,256,8192,128,512,134,2359.591,4021.676,2356.008,-0.0022
mixed,64,1,0.0156,4.0,256,8192,256,1024,268,2812.009,6720.532,2814.978,0.0008
mixed,64,1,0.0156,4.0,256,8192,512,2048,536,4183.823,12046.916,4161.642,-0.0028
mixed,64,1,0.0156,4.0,256,8192,1024,4096,1072,6969.808,22698.276,6958.358,-0.0007
mixed,64,1,0.0156,4.0,256,8192,2048,8192,2144,12554.051,44577.997,12613.438,0.0019
mixed,64,1,0.0156,4.0,256,8192,4096,16384,4288,23795.447,88675.095,24371.789,0.0089
mixed,64,1,0.0156,4.0,512,0,128,512,134,1094.883,2978.857,1095.011,0.0001
mixed,64,1,0.0156,4.0,512,0,256,1024,268,1601.444,5733.201,1625.826,0.0059
mixed,64,1,0.0156,4.0,512,0,512,2048,536,3091.112,11268.58,3173.195,0.01
mixed,64,1,0.0156,4.0,512,0,1024,4096,1072,5988.753,22207.592,6134.164,0.009
mixed,64,1,0.0156,4.0,512,0,2048,8192,2144,11783.777,44109.437,12088.245,0.0094
mixed,64,1,0.0156,4.0,512,0,4096,16384,4288,23272.715,87760.17,23883.696,0.0095
mixed,64,1,0.0156,4.0,512,512,128,512,134,1252.9,3018.444,1251.043,-0.0011
mixed,64,1,0.0156,4.0,512,512,256,1024,268,1665.06,5781.996,1695.686,0.0074
mixed,64,1,0.0156,4.0,512,512,512,2048,536,3140.615,11322.428,3211.723,0.0087
mixed,64,1,0.0156,4.0,512,512,1024,4096,1072,6025.205,22339.784,6192.309,0.0102
mixed,64,1,0.0156,4.0,512,512,2048,8192,2144,11830.502,44359.93,12126.023,0.0091
mixed,64,1,0.0156,4.0,512,512,4096,16384,4288,23370.795,88260.814,23997.773,0.0097
mixed,64,1,0.0156,4.0,512,1024,128,512,134,1412.517,3062.6,1411.01,-0.0009
mixed,64,1,0.0156,4.0,512,1024,256,1024,268,1777.798,5831.407,1777.123,-0.0002
mixed,64,1,0.0156,4.0,512,1024,512,2048,536,3183.914,11378.083,3263.879,0.0098
mixed,64,1,0.0156,4.0,512,1024,1024,4096,1072,6080.178,22405.643,6234.615,0.0095
mixed,64,1,0.0156,4.0,512,1024,2048,8192,2144,11881.506,44486.458,12176.832,0.0091
mixed,64,1,0.0156,4.0,512,1024,4096,16384,4288,23468.433,88404.416,24097.512,0.0097
mixed,64,1,0.0156,4.0,512,2048,128,512,134,1729.988,3216.903,1725.382,-0.0031
mixed,64,1,0.0156,4.0,512,2048,256,1024,268,2060.836,5910.865,2062.215,0.0004
mixed,64,1,0.0156,4.0,512,2048,512,2048,536,3329.737,11459.274,3344.614,0.0018
mixed,64,1,0.0156,4.0,512,2048,1024,4096,1072,6172.563,22546.378,6329.039,0.0096
mixed,64,1,0.0156,4.0,512,2048,2048,8192,2144,11978.811,44750.848,12251.743,0.0083
mixed,64,1,0.0156,4.0,512,2048,4096,16384,4288,23579.054,88686.501,24234.949,0.0101
mixed,64,1,0.0156,4.0,512,4096,128,512,134,2349.768,3567.241,2350.854,0.0009
mixed,64,1,0.0156,4.0,512,4096,256,1024,268,2678.984,6257.456,2683.434,0.0012
mixed,64,1,0.0156,4.0,512,4096,512,2048,536,3688.875,11632.42,3697.16,0.001
mixed,64,1,0.0156,4.0,512,4096,1024,4096,1072,6604.494,22744.683,6629.155,0.0015
mixed,64,1,0.0156,4.0,512,4096,2048,8192,2144,12190.402,45100.15,12611.894,0.0128
mixed,64,1,0.0156,4.0,512,4096,4096,16384,4288,23818.916,89310.238,24403.282,0.0089
mixed,64,1,0.0156,4.0,512,8192,128,512,134,3556.873,4583.723,3551.687,-0.0051
mixed,64,1,0.0156,4.0,512,8192,256,1024,268,3876.969,6886.069,3887.529,0.0035
mixed,64,1,0.0156,4.0,512,8192,512,2048,536,4631.217,12276.58,4652.044,0.0027
mixed,64,1,0.0156,4.0,512,8192,1024,4096,1072,7138.168,23150.777,7158.421,0.0013
mixed,64,1,0.0156,4.0,512,8192,2048,8192,2144,12843.91,45466.631,12864.967,0.0006
mixed,64,1,0.0156,4.0,512,8192,4096,16384,4288,24223.793,89978.058,25172.145,0.0144
mixed,64,1,0.0156,4.0,1024,0,128,512,134,1671.493,3094.953,1671.909,0.0003
mixed,64,1,0.0156,4.0,1024,0,256,1024,268,1999.268,5895.378,2017.895,0.0048
mixed,64,1,0.0156,4.0,1024,0,512,2048,536,3213.385,11458.04,3280.521,0.0081
mixed,64,1,0.0156,4.0,1024,0,1024,4096,1072,6148.083,22479.149,6320.312,0.0105
mixed,64,1,0.0156,4.0,1024,0,2048,8192,2144,11960.193,44584.32,12319.909,0.011
mixed,64,1,0.0156,4.0,1024,0,4096,16384,4288,23530.38,88553.758,24213.204,0.0105
mixed,64,1,0.0156,4.0,1024,512,128,512,134,1958.246,3130.219,1957.671,-0.0005
mixed,64,1,0.0156,4.0,1024,512,256,1024,268,2268.262,5957.46,2279.366,0.003
mixed,64,1,0.0156,4.0,1024,512,512,2048,536,3248.649,11577.602,3316.972,0.0082
mixed,64,1,0.0156,4.0,1024,512,1024,4096,1072,6208.053,22695.848,6359.636,0.0092
mixed,64,1,0.0156,4.0,1024,512,2048,8192,2144,12077.96,44799.635,12435.429,0.0109
mixed,64,1,0.0156,4.0,1024,512,4096,16384,4288,23774.157,88805.794,24435.591,0.0102
mixed,64,1,0.0156,4.0,1024,1024,128,512,134,2243.174,3279.497,2241.83,-0.0013
mixed,64,1,0.0156,4.0,1024,1024,256,1024,268,2550.662,6001.846,2562.056,0.0033
mixed,64,1,0.0156,4.0,1024,1024,512,2048,536,3364.363,11706.021,3409.545,0.0054
mixed,64,1,0.0156,4.0,1024,1024,1024,4096,1072,6278.9,22861.192,6447.217,0.0102
mixed,64,1,0.0156,4.0,1024,1024,2048,8192,2144,12228.811,45065.94,12565.989,0.0103
mixed,64,1,0.0156,4.0,1024,1024,4096,16384,4288,23884.119,89132.057,24589.149,0.0108
mixed,64,1,0.0156,4.0,1024,2048,128,512,134,2802.822,3717.036,2798.76,-0.0044
mixed,64,1,0.0156,4.0,1024,2048,256,1024,268,3109.063,6272.626,3120.361,0.0036
mixed,64,1,0.0156,4.0,1024,2048,512,2048,536,3753.804,11846.659,3778.602,0.0031
mixed,64,1,0.0156,4.0,1024,2048,1024,4096,1072,6530.064,23078.827,6637.942,0.0065
mixed,64,1,0.0156,4.0,1024,2048,2048,8192,2144,12432.15,45545.373,13107.268,0.0204
mixed,64,1,0.0156,4.0,1024,2048,4096,16384,4288,24124.529,89772.676,24859.764,0.0112
mixed,64,1,0.0156,4.0,1024,4096,128,512,134,3921.612,4827.567,3915.086,-0.0072
mixed,64,1,0.0156,4.0,1024,4096,256,1024,268,4203.788,6457.366,4224.592,0.0092
mixed,64,1,0.0156,4.0,1024,4096,512,2048,536,4830.767,12628.844,4877.87,0.006
mixed,64,1,0.0156,4.0,1024,4096,1024,4096,1072,6704.721,23490.123,6689.653,-0.0009
mixed,64,1,0.0156,4.0,1024,4096,2048,8192,2144,13071.781,46153.788,13446.568,0.0113
mixed,64,1,0.0156,4.0,1024,4096,4096,16384,4288,24442.126,90930.716,25391.338,0.0143
mixed,64,1,0.0156,4.0,1024,8192,128,512,134,6127.351,6988.504,6156.248,0.0336
mixed,64,1,0.0156,4.0,1024,8192,256,1024,268,6420.665,8225.436,6424.341,0.002
mixed,64,1,0.0156,4.0,1024,8192,512,2048,536,7068.894,12928.042,7060.755,-0.0014
mixed,64,1,0.0156,4.0,1024,8192,1024,4096,1072,8296.923,25011.482,8374.108,0.0046
mixed,64,1,0.0156,4.0,1024,8192,2048,8192,2144,13491.984,46638.378,13597.291,0.0032
mixed,64,1,0.0156,4.0,1024,8192,4096,16384,4288,26097.144,92018.369,26891.333,0.012
mixed,64,1,0.0156,4.0,2048,0,128,512,134,3212.618,4113.742,3255.501,0.0476
mixed,64,1,0.0156,4.0,2048,0,256,1024,268,3534.537,6234.877,3523.243,-0.0042
mixed,64,1,0.0156,4.0,2048,0,512,2048,536,4169.868,12071.822,4208.976,0.0049
mixed,64,1,0.0156,4.0,2048,0,1024,4096,1072,6425.236,23249.076,6579.413,0.0092
mixed,64,1,0.0156,4.0,2048,0,2048,8192,2144,12602.84,45383.788,12915.402,0.0095
mixed,64,1,0.0156,4.0,2048,0,4096,16384,4288,24262.935,89450.139,25046.134,0.012
mixed,64,1,0.0156,4.0,2048,512,128,512,134,3742.667,4659.952,3742.797,0.0001
mixed,64,1,0.0156,4.0,2048,512,256,1024,268,4116.817,6478.808,4089.002,-0.0118
mixed,64,1,0.0156,4.0,2048,512,512,2048,536,4689.264,12129.659,4684.817,-0.0006
mixed,64,1,0.0156,4.0,2048,512,1024,4096,1072,6663.93,23465.584,6840.407,0.0105
